rider_id,age,ratings,restaurant_lat,restaurant_long,delivery_lat,delivery_long,weather,traffic,vehicle_condition,order_type,vehicle_type,multiple_deliveries,festival,city_type,time,city_name,distance_km,day,month,day_of_week,is_weekend,pickup_time,order_time_hour,time_of_day
HYDRES15DEL01 ,28.0,4.6,17.45971,78.368855,17.56971,78.478855,fog,jam,3,buffet,motorcycle,1.0,no,metropolitian,46.0,HYD,16.9,3,12,Saturday,1,5.0,20.0,evening
COIMBRES07DEL01 ,22.0,4.9,10.96185,76.971082,11.00185,77.011082,sandstorms,high,3,buffet,motorcycle,1.0,no,metropolitian,38.0,COIMB,6.23,26,3,Saturday,1,15.0,12.0,morning
SURRES02DEL03 ,35.0,3.7,21.186608,72.794136,21.276608,72.884136,stormy,medium,2,buffet,motorcycle,0.0,no,metropolitian,33.0,SUR,13.68,3,4,Sunday,1,15.0,17.0,afternoon
VADRES15DEL01 ,30.0,4.1,,,,,sandstorms,low,3,drinks,motorcycle,1.0,no,metropolitian,28.0,VAD,,13,3,Sunday,1,15.0,9.0,morning
PUNERES01DEL03 ,27.0,5.0,18.569156,73.774723,18.629156,73.834723,windy,medium,3,buffet,motorcycle,1.0,no,metropolitian,27.0,PUNE,9.19,24,3,Thursday,0,10.0,18.0,evening
MYSRES15DEL01 ,36.0,4.1,12.352058,76.60665,12.392058,76.64665,sandstorms,high,3,snack,motorcycle,1.0,no,,37.0,MYS,6.22,30,3,Wednesday,0,10.0,13.0,afternoon
DEHRES05DEL03 ,26.0,4.5,30.346994,78.062543,30.406994,78.122543,windy,medium,2,snack,motorcycle,1.0,no,urban,26.0,DEH,8.81,15,2,Tuesday,0,10.0,17.0,afternoon
MYSRES09DEL02 ,22.0,4.9,12.323194,76.630583,12.403194,76.710583,stormy,jam,3,meal,motorcycle,1.0,no,metropolitian,27.0,MYS,12.44,29,3,Tuesday,0,5.0,21.0,evening
VADRES03DEL03 ,20.0,4.9,22.32,73.17,22.35,73.2,sunny,low,1,snack,scooter,1.0,no,metropolitian,20.0,VAD,4.54,15,3,Tuesday,0,10.0,23.0,night
PUNERES11DEL02 ,20.0,5.0,18.533811,73.899315,18.583811,73.949315,windy,medium,1,drinks,scooter,1.0,no,metropolitian,23.0,PUNE,7.66,4,5,Wednesday,0,10.0,18.0,evening
INDORES02DEL01 ,29.0,4.9,22.651847,75.881991,22.721847,75.951991,cloudy,jam,2,buffet,scooter,0.0,no,urban,30.0,INDO,10.59,20,3,Sunday,1,10.0,21.0,evening
RANCHIRES19DEL02 ,31.0,4.5,23.333017,85.3172,23.463017,85.4472,sandstorms,medium,2,buffet,scooter,1.0,no,metropolitian,38.0,RANCHI,19.62,3,2,Thursday,0,5.0,18.0,evening
SURRES16DEL02 ,33.0,4.2,21.160437,72.774209,21.210437,72.824209,windy,jam,3,snack,motorcycle,0.0,no,metropolitian,41.0,SUR,7.6,3,9,Saturday,1,5.0,19.0,evening
COIMBRES20DEL02 ,28.0,4.4,10.994136,76.963303,11.074136,77.043303,fog,jam,1,snack,electric_scooter,1.0,no,metropolitian,31.0,COIMB,12.46,20,3,Sunday,1,10.0,20.0,evening
INDORES02DEL01 ,24.0,4.8,22.651847,75.881991,22.721847,75.951991,sunny,jam,2,buffet,scooter,1.0,,metropolitian,13.0,INDO,10.59,27,3,Sunday,1,15.0,20.0,evening
INDORES15DEL01 ,34.0,4.9,22.760072,75.892574,22.870072,76.002574,sandstorms,medium,2,snack,motorcycle,1.0,no,metropolitian,22.0,INDO,16.63,3,12,Saturday,1,10.0,17.0,afternoon
RANCHIRES01DEL01 ,31.0,4.9,23.416792,85.316842,23.486792,85.386842,cloudy,jam,3,meal,motorcycle,2.0,yes,metropolitian,42.0,RANCHI,10.56,4,6,Saturday,1,10.0,20.0,evening
BANGRES03DEL02 ,34.0,4.9,12.979166,77.640709,12.999166,77.660709,fog,low,3,snack,motorcycle,1.0,no,metropolitian,21.0,BANG,3.11,17,3,Thursday,0,5.0,8.0,morning
PUNERES09DEL01 ,30.0,3.5,18.536562,73.896485,18.646562,74.006485,cloudy,low,1,meal,motorcycle,1.0,no,metropolitian,32.0,PUNE,16.85,3,12,Saturday,1,5.0,22.0,night
VADRES11DEL01 ,28.0,4.8,22.308096,73.167753,22.418096,73.277753,sunny,medium,3,buffet,motorcycle,1.0,no,metropolitian,23.0,VAD,16.66,4,2,Friday,0,10.0,17.0,afternoon
SURRES12DEL02 ,30.0,4.5,21.183434,72.814492,21.313434,72.944492,sandstorms,low,2,drinks,motorcycle,0.0,no,urban,19.0,SUR,19.76,25,3,Friday,0,10.0,23.0,night
RANCHIRES05DEL01 ,27.0,4.8,23.355164,85.324097,23.465164,85.434097,fog,jam,2,meal,scooter,0.0,no,metropolitian,30.0,RANCHI,16.6,16,3,Wednesday,0,5.0,19.0,evening
SURRES08DEL02 ,34.0,4.3,21.173343,72.792731,21.303343,72.922731,fog,low,1,drinks,motorcycle,1.0,no,urban,37.0,SUR,19.76,23,3,Wednesday,0,5.0,22.0,night
KOLRES15DEL01 ,24.0,4.8,22.552672,88.352885,22.592672,88.392885,windy,high,2,meal,motorcycle,1.0,no,urban,20.0,KOL,6.05,2,11,Wednesday,0,15.0,12.0,morning
PUNERES010DEL01 ,33.0,4.7,18.539299,73.897902,18.549299,73.907902,fog,low,1,drinks,motorcycle,1.0,no,urban,19.0,PUNE,1.53,15,3,Tuesday,0,10.0,10.0,morning
CHENRES17DEL02 ,33.0,4.9,13.045479,80.23311,13.175479,80.36311,sunny,jam,3,drinks,motorcycle,0.0,no,metropolitian,44.0,CHEN,20.18,25,3,Friday,0,15.0,19.0,evening
PUNERES03DEL03 ,38.0,4.7,18.554382,73.798206,18.644382,73.888206,fog,jam,1,buffet,scooter,1.0,yes,metropolitian,42.0,PUNE,13.79,4,4,Monday,0,15.0,20.0,evening
PUNERES12DEL03 ,21.0,3.1,18.520016,73.830547,18.610016,73.920547,sunny,low,2,buffet,scooter,0.0,no,metropolitian,34.0,PUNE,13.79,3,8,Wednesday,0,5.0,22.0,night
JAPRES11DEL03 ,,,26.90294,75.793007,26.99294,75.883007,cloudy,jam,3,drinks,motorcycle,1.0,no,metropolitian,44.0,JAP,13.41,20,3,Sunday,1,,,
SURRES09DEL02 ,26.0,4.8,21.175975,72.795503,21.225975,72.845503,sunny,medium,2,drinks,scooter,1.0,no,metropolitian,19.0,SUR,7.6,3,1,Monday,0,10.0,18.0,evening
MYSRES20DEL03 ,39.0,4.7,12.337978,76.616792,12.397978,76.676792,sandstorms,medium,2,buffet,scooter,0.0,no,metropolitian,30.0,MYS,9.33,3,3,Thursday,0,5.0,17.0,afternoon
BANGRES08DEL01 ,27.0,4.1,12.906229,77.596791,13.016229,77.706791,fog,medium,2,drinks,scooter,1.0,no,metropolitian,32.0,BANG,17.08,31,3,Thursday,0,10.0,17.0,afternoon
INDORES08DEL01 ,31.0,4.9,22.725748,75.898497,22.835748,76.008497,sunny,medium,1,buffet,scooter,1.0,no,urban,27.0,INDO,16.64,23,3,Wednesday,0,5.0,18.0,evening
VADRES11DEL02 ,31.0,4.8,22.308096,73.167753,22.328096,73.187753,sandstorms,high,2,buffet,scooter,1.0,no,metropolitian,26.0,VAD,3.03,15,3,Tuesday,0,5.0,11.0,morning
JAPRES010DEL01 ,21.0,4.7,26.921411,75.793604,27.031411,75.903604,fog,low,1,drinks,scooter,1.0,no,metropolitian,23.0,JAP,16.38,14,3,Monday,0,15.0,22.0,night
CHENRES03DEL02 ,35.0,4.5,13.091809,80.219104,13.111809,80.239104,cloudy,high,1,meal,motorcycle,1.0,no,metropolitian,28.0,CHEN,3.1,19,3,Saturday,1,5.0,11.0,morning
MUMRES19DEL02 ,24.0,4.9,19.131141,72.813074,19.26114,72.943074,sandstorms,jam,2,drinks,motorcycle,0.0,no,metropolitian,26.0,MUM,19.88,3,12,Saturday,1,10.0,21.0,evening
INDORES07DEL01 ,21.0,4.1,22.722634,75.886959,22.792634,75.956959,stormy,jam,3,meal,motorcycle,0.0,no,urban,31.0,INDO,10.59,4,4,Monday,0,10.0,19.0,evening
JAPRES17DEL02 ,32.0,4.6,26.892312,75.806896,26.942312,75.856896,cloudy,jam,1,buffet,motorcycle,1.0,no,,27.0,JAP,7.45,15,3,Tuesday,0,10.0,19.0,evening
PUNERES15DEL02 ,20.0,4.6,18.636215,73.751081,18.766215,73.881081,stormy,medium,2,drinks,motorcycle,0.0,no,metropolitian,16.0,PUNE,19.91,18,3,Friday,0,10.0,17.0,afternoon
RANCHIRES14DEL01 ,32.0,4.9,,,,,fog,low,1,buffet,scooter,1.0,no,urban,17.0,RANCHI,,3,5,Tuesday,0,5.0,11.0,morning
JAPRES06DEL01 ,38.0,4.9,26.911927,75.797282,26.981927,75.867282,windy,jam,1,snack,motorcycle,1.0,no,metropolitian,28.0,JAP,10.43,4,4,Monday,0,5.0,20.0,evening
PUNERES06DEL01 ,34.0,4.6,18.546258,73.904337,18.616258,73.974337,fog,jam,2,buffet,motorcycle,1.0,no,urban,44.0,PUNE,10.72,18,3,Friday,0,5.0,19.0,evening
BANGRES01DEL01 ,38.0,4.9,12.933284,77.615428,13.003284,77.685428,sunny,jam,3,buffet,motorcycle,1.0,no,metropolitian,27.0,BANG,10.87,3,12,Saturday,1,5.0,21.0,evening
JAPRES03DEL01 ,35.0,4.9,26.913483,75.803139,27.023483,75.913139,windy,medium,1,snack,scooter,0.0,no,metropolitian,30.0,JAP,16.38,3,2,Thursday,0,15.0,17.0,afternoon
MUMRES07DEL01 ,39.0,4.6,19.091458,72.827808,19.201458,72.937808,stormy,low,1,snack,scooter,0.0,no,metropolitian,25.0,MUM,16.83,25,3,Friday,0,5.0,22.0,night
RANCHIRES010DEL01 ,34.0,4.9,23.354422,85.3329,23.464422,85.4429,sunny,medium,3,buffet,motorcycle,0.0,no,metropolitian,35.0,RANCHI,16.6,29,3,Tuesday,0,5.0,17.0,afternoon
SURRES14DEL02 ,33.0,5.0,21.157729,72.768726,21.287729,72.898726,cloudy,medium,3,drinks,motorcycle,2.0,yes,metropolitian,48.0,SUR,19.76,14,3,Monday,0,15.0,17.0,afternoon
SURRES03DEL02 ,24.0,4.3,21.186884,72.793616,21.206884,72.813616,sandstorms,low,3,buffet,motorcycle,1.0,no,metropolitian,29.0,SUR,3.04,21,3,Monday,0,10.0,9.0,morning
VADRES11DEL01 ,21.0,4.7,22.308096,73.167753,22.378096,73.237753,fog,low,1,meal,scooter,0.0,no,metropolitian,22.0,VAD,10.6,3,8,Wednesday,0,10.0,23.0,night
COIMBRES20DEL02 ,29.0,4.9,10.994136,76.963303,11.074136,77.043303,windy,medium,3,meal,motorcycle,1.0,no,metropolitian,22.0,COIMB,12.46,29,3,Tuesday,0,10.0,18.0,evening
JAPRES13DEL01 ,37.0,4.9,26.846156,75.8023,26.886156,75.8423,windy,medium,3,buffet,motorcycle,1.0,no,urban,30.0,JAP,5.96,3,7,Sunday,1,10.0,15.0,afternoon
LUDHRES17DEL02 ,30.0,4.9,30.893384,75.821202,31.023384,75.951202,sunny,low,1,meal,scooter,1.0,no,metropolitian,20.0,LUDH,19.04,14,2,Monday,0,10.0,23.0,night
VADRES010DEL01 ,29.0,4.6,22.310329,73.169083,22.380329,73.239083,windy,low,1,snack,motorcycle,1.0,no,metropolitian,19.0,VAD,10.6,3,4,Sunday,1,5.0,22.0,night
RANCHIRES18DEL01 ,34.0,4.4,23.351489,85.324253,23.461489,85.434253,fog,jam,1,meal,scooter,0.0,yes,metropolitian,43.0,RANCHI,16.6,3,10,Monday,0,15.0,20.0,evening
COIMBRES12DEL02 ,27.0,4.5,11.000762,76.981876,11.050762,77.031876,sunny,medium,1,drinks,motorcycle,0.0,no,urban,18.0,COIMB,7.79,19,3,Saturday,1,5.0,18.0,evening
HYDRES08DEL02 ,32.0,4.8,17.438263,78.397865,17.458263,78.417865,sunny,high,1,meal,motorcycle,1.0,no,urban,20.0,HYD,3.07,3,3,Thursday,0,10.0,11.0,morning
JAPRES20DEL03 ,22.0,4.5,26.956431,75.776649,26.986431,75.806649,stormy,low,3,snack,motorcycle,1.0,no,metropolitian,25.0,JAP,4.47,13,3,Sunday,1,5.0,22.0,night
JAPRES11DEL03 ,37.0,4.7,26.90294,75.793007,27.04294,75.933007,stormy,low,3,buffet,motorcycle,0.0,no,metropolitian,22.0,JAP,20.85,4,6,Saturday,1,5.0,22.0,night
RANCHIRES11DEL02 ,30.0,5.0,23.359194,85.325447,23.439194,85.405447,sandstorms,low,2,drinks,scooter,1.0,no,metropolitian,20.0,RANCHI,12.07,4,4,Monday,0,5.0,23.0,night
PUNERES20DEL02 ,29.0,4.8,18.592718,73.773572,18.642718,73.823572,stormy,medium,2,drinks,motorcycle,1.0,no,metropolitian,21.0,PUNE,7.66,13,3,Sunday,1,15.0,18.0,evening
RANCHIRES06DEL03 ,35.0,4.8,23.357804,85.325146,23.417804,85.385146,windy,low,1,drinks,motorcycle,0.0,no,metropolitian,23.0,RANCHI,9.06,30,3,Wednesday,0,15.0,22.0,night
BANGRES02DEL03 ,35.0,5.0,12.970221,77.645396,13.030221,77.705396,stormy,low,2,drinks,motorcycle,1.0,no,metropolitian,22.0,BANG,9.32,28,3,Monday,0,15.0,23.0,night
DEHRES04DEL01 ,35.0,4.2,30.340722,78.060221,30.410722,78.130221,cloudy,low,3,snack,motorcycle,2.0,no,metropolitian,37.0,DEH,10.28,16,2,Wednesday,0,10.0,23.0,night
JAPRES20DEL03 ,34.0,4.3,26.956431,75.776649,26.986431,75.806649,fog,jam,2,buffet,scooter,1.0,no,metropolitian,32.0,JAP,4.47,3,11,Thursday,0,5.0,20.0,evening
VADRES16DEL02 ,37.0,4.7,,,,,fog,medium,1,snack,scooter,0.0,no,metropolitian,18.0,VAD,,26,3,Saturday,1,10.0,17.0,afternoon
AURGRES06DEL01 ,37.0,4.0,19.874449,75.360232,19.914449,75.400232,windy,high,3,buffet,motorcycle,1.0,no,metropolitian,43.0,AURG,6.11,15,2,Tuesday,0,5.0,14.0,afternoon
MYSRES09DEL02 ,31.0,4.6,12.323194,76.630583,12.453194,76.760583,sunny,medium,1,meal,motorcycle,0.0,no,urban,25.0,MYS,20.21,3,10,Monday,0,15.0,18.0,evening
COIMBRES14DEL02 ,26.0,4.8,11.003681,76.975525,11.023681,76.995525,fog,low,3,meal,motorcycle,1.0,no,urban,21.0,COIMB,3.12,3,11,Thursday,0,10.0,10.0,morning
CHENRES04DEL02 ,,,13.02978,80.208812,13.15978,80.338812,cloudy,medium,2,buffet,motorcycle,1.0,no,metropolitian,25.0,CHEN,20.18,14,3,Monday,0,,,
CHENRES07DEL01 ,38.0,4.6,13.081878,80.248519,13.091878,80.258519,sunny,high,3,snack,motorcycle,1.0,no,metropolitian,29.0,CHEN,1.55,4,5,Wednesday,0,10.0,11.0,morning
PUNERES06DEL02 ,28.0,4.8,18.546258,73.904337,18.626258,73.984337,sunny,low,1,snack,motorcycle,1.0,no,urban,28.0,PUNE,12.26,16,3,Wednesday,0,15.0,23.0,night
INDORES17DEL01 ,36.0,4.9,22.761226,75.887522,22.771226,75.897522,windy,high,1,drinks,scooter,1.0,no,metropolitian,30.0,INDO,1.51,15,3,Tuesday,0,15.0,11.0,morning
RANCHIRES16DEL02 ,29.0,4.7,23.371292,85.327872,23.451292,85.407872,sunny,jam,3,drinks,motorcycle,1.0,no,metropolitian,24.0,RANCHI,12.07,25,3,Friday,0,10.0,20.0,evening
GOARES010DEL01 ,24.0,4.6,15.546594,73.760431,15.616594,73.830431,sandstorms,jam,2,drinks,scooter,1.0,no,metropolitian,21.0,GOA,10.81,16,2,Wednesday,0,10.0,20.0,evening
BANGRES06DEL03 ,35.0,4.7,12.979096,77.640625,13.009096,77.670625,sunny,jam,3,snack,motorcycle,1.0,no,metropolitian,24.0,BANG,4.66,3,9,Saturday,1,15.0,21.0,evening
MYSRES08DEL02 ,24.0,5.0,12.297954,76.665169,12.347954,76.715169,stormy,jam,3,drinks,motorcycle,1.0,no,metropolitian,39.0,MYS,7.77,4,5,Wednesday,0,5.0,21.0,evening
INDORES05DEL03 ,25.0,4.8,22.727021,75.884167,22.787021,75.944167,sunny,medium,2,meal,motorcycle,0.0,no,metropolitian,11.0,INDO,9.08,3,11,Thursday,0,15.0,18.0,evening
RANCHIRES06DEL02 ,26.0,4.0,23.357804,85.325146,23.437804,85.405146,fog,medium,1,buffet,scooter,1.0,no,metropolitian,35.0,RANCHI,12.07,25,3,Friday,0,10.0,17.0,afternoon
BANGRES07DEL01 ,35.0,4.7,12.978453,77.643685,13.018453,77.683685,fog,high,2,meal,scooter,1.0,no,metropolitian,30.0,BANG,6.21,3,7,Sunday,1,10.0,13.0,afternoon
RANCHIRES04DEL01 ,26.0,4.6,23.359033,85.325347,23.429033,85.395347,cloudy,medium,2,snack,motorcycle,0.0,no,metropolitian,32.0,RANCHI,10.56,3,12,Saturday,1,10.0,17.0,afternoon
VADRES11DEL02 ,35.0,4.5,22.308096,73.167753,22.438096,73.297753,stormy,jam,2,meal,motorcycle,1.0,no,metropolitian,32.0,VAD,19.69,14,3,Monday,0,5.0,20.0,evening
INDORES04DEL02 ,23.0,4.9,22.753659,75.903365,22.773659,75.923365,stormy,low,2,snack,scooter,0.0,no,metropolitian,17.0,INDO,3.03,3,1,Monday,0,15.0,9.0,morning
CHENRES13DEL02 ,39.0,4.7,13.027018,80.254791,13.157018,80.384791,windy,low,1,buffet,motorcycle,1.0,no,metropolitian,27.0,CHEN,20.18,31,3,Thursday,0,5.0,22.0,night
MYSRES12DEL01 ,25.0,4.5,12.284747,76.625861,12.294747,76.635861,cloudy,low,1,buffet,electric_scooter,1.0,no,urban,16.0,MYS,1.55,13,3,Sunday,1,10.0,10.0,morning
DEHRES08DEL03 ,21.0,4.4,30.359722,78.067079,30.499722,78.207079,windy,jam,3,buffet,motorcycle,1.0,no,metropolitian,37.0,DEH,20.56,16,2,Wednesday,0,10.0,20.0,evening
JAPRES010DEL02 ,38.0,4.6,26.921411,75.793604,26.971411,75.843604,windy,jam,1,meal,electric_scooter,1.0,no,metropolitian,32.0,JAP,7.45,24,3,Thursday,0,15.0,20.0,evening
MYSRES04DEL02 ,22.0,4.8,12.3085,76.665808,12.3285,76.685808,stormy,low,1,buffet,scooter,1.0,no,metropolitian,18.0,MYS,3.11,13,3,Sunday,1,10.0,10.0,morning
MYSRES17DEL02 ,32.0,4.9,12.326356,76.619103,12.376356,76.669103,fog,jam,1,snack,scooter,1.0,no,metropolitian,37.0,MYS,7.77,21,3,Monday,0,15.0,19.0,evening
INDORES010DEL02 ,,,22.75004,75.902847,22.88004,76.032847,stormy,low,1,snack,motorcycle,0.0,no,metropolitian,11.0,INDO,19.66,25,3,Friday,0,,,
CHENRES03DEL01 ,25.0,5.0,13.091809,80.219104,13.201809,80.329104,sunny,medium,3,snack,motorcycle,1.0,no,metropolitian,26.0,CHEN,17.07,20,3,Sunday,1,10.0,18.0,evening
KOCRES17DEL02 ,28.0,4.9,9.959778,76.296106,9.979778,76.316106,sunny,low,3,drinks,motorcycle,1.0,no,urban,14.0,KOC,3.12,17,2,Thursday,0,5.0,10.0,morning
PUNERES15DEL03 ,32.0,4.9,18.636215,73.751081,18.726215,73.841081,sandstorms,low,2,snack,scooter,1.0,no,metropolitian,26.0,PUNE,13.79,3,8,Wednesday,0,5.0,23.0,night
MUMRES16DEL01 ,39.0,4.8,19.120083,72.907385,19.160083,72.947385,stormy,medium,2,meal,motorcycle,1.0,no,metropolitian,27.0,MUM,6.12,15,3,Tuesday,0,15.0,15.0,afternoon
PUNERES010DEL02 ,28.0,4.7,18.539299,73.897902,18.559299,73.917902,fog,high,2,buffet,motorcycle,1.0,no,metropolitian,20.0,PUNE,3.06,17,3,Thursday,0,10.0,11.0,morning
INDORES03DEL03 ,22.0,4.8,22.751857,75.866699,22.781857,75.896699,sandstorms,jam,1,drinks,scooter,0.0,no,metropolitian,13.0,INDO,4.54,3,3,Thursday,0,15.0,20.0,evening
MYSRES14DEL01 ,35.0,4.9,,,,,fog,low,3,meal,motorcycle,1.0,no,metropolitian,26.0,MYS,,17,3,Thursday,0,10.0,10.0,morning
CHENRES08DEL02 ,30.0,4.8,13.022394,80.242439,13.152394,80.372439,fog,low,1,snack,scooter,0.0,no,urban,26.0,CHEN,20.18,4,4,Monday,0,10.0,22.0,night
BHPRES08DEL03 ,30.0,4.5,23.232537,77.429845,23.292537,77.489845,stormy,low,1,drinks,electric_scooter,0.0,no,metropolitian,20.0,BHP,9.06,2,11,Wednesday,0,15.0,22.0,night
HYDRES05DEL01 ,25.0,4.9,17.433809,78.386744,17.473809,78.426744,windy,medium,1,snack,scooter,1.0,no,metropolitian,26.0,HYD,6.15,3,7,Sunday,1,15.0,15.0,afternoon
AGRRES13DEL01 ,23.0,5.0,27.159795,78.04299,27.229795,78.11299,cloudy,medium,2,meal,motorcycle,1.0,no,metropolitian,39.0,AGR,10.42,14,2,Monday,0,5.0,19.0,evening
MUMRES19DEL03 ,31.0,4.7,19.131141,72.813074,19.221141,72.903074,fog,jam,3,snack,motorcycle,2.0,yes,metropolitian,54.0,MUM,13.77,16,3,Wednesday,0,15.0,20.0,evening
INDORES16DEL02 ,24.0,4.4,22.744648,75.894377,22.874648,76.024377,fog,jam,2,snack,scooter,0.0,no,metropolitian,42.0,INDO,19.66,3,6,Friday,0,5.0,19.0,evening
JAPRES13DEL03 ,29.0,4.0,26.846156,75.8023,26.876156,75.8323,sandstorms,jam,3,buffet,motorcycle,2.0,no,metropolitian,36.0,JAP,4.47,24,3,Thursday,0,10.0,20.0,evening
BANGRES11DEL03 ,,,12.934365,77.616155,12.994365,77.676155,fog,jam,2,meal,motorcycle,1.0,no,metropolitian,22.0,BANG,9.32,15,3,Tuesday,0,5.0,20.0,evening
HYDRES03DEL03 ,38.0,4.6,17.422819,78.449578,17.452819,78.479578,windy,jam,2,snack,motorcycle,0.0,no,metropolitian,29.0,HYD,4.61,24,3,Thursday,0,15.0,21.0,evening
PUNERES08DEL03 ,34.0,4.7,18.53408,73.89852,18.59408,73.95852,sunny,medium,3,buffet,motorcycle,1.0,no,,26.0,PUNE,9.19,3,7,Sunday,1,5.0,17.0,afternoon
RANCHIRES19DEL01 ,25.0,4.9,23.333017,85.3172,23.403017,85.3872,windy,medium,2,snack,scooter,1.0,no,metropolitian,27.0,RANCHI,10.57,4,4,Monday,0,15.0,17.0,afternoon
RANCHIRES06DEL01 ,27.0,4.8,23.357804,85.325146,23.367804,85.335146,cloudy,high,3,drinks,motorcycle,1.0,no,metropolitian,24.0,RANCHI,1.51,13,3,Sunday,1,10.0,12.0,morning
PUNERES13DEL03 ,34.0,5.0,18.56245,73.916619,18.62245,73.976619,cloudy,jam,3,drinks,motorcycle,1.0,no,urban,32.0,PUNE,9.19,24,3,Thursday,0,15.0,19.0,evening
JAPRES17DEL01 ,20.0,4.5,26.892312,75.806896,26.962312,75.876896,fog,low,2,snack,scooter,1.0,no,metropolitian,25.0,JAP,10.43,3,12,Saturday,1,15.0,22.0,night
PUNERES12DEL03 ,23.0,4.5,18.520016,73.830547,18.550016,73.860547,sunny,jam,2,drinks,motorcycle,0.0,no,metropolitian,14.0,PUNE,4.6,3,3,Thursday,0,10.0,21.0,evening
LUDHRES07DEL02 ,24.0,4.6,,,,,cloudy,jam,1,buffet,motorcycle,1.0,no,metropolitian,27.0,LUDH,,17,2,Thursday,0,5.0,19.0,evening
CHENRES17DEL02 ,21.0,4.7,13.045479,80.23311,13.065479,80.25311,stormy,high,3,snack,motorcycle,2.0,no,metropolitian,38.0,CHEN,3.1,3,3,Thursday,0,5.0,11.0,morning
SURRES02DEL03 ,20.0,4.7,21.186608,72.794136,21.246608,72.854136,fog,low,2,snack,motorcycle,0.0,no,urban,10.0,SUR,9.12,26,3,Saturday,1,5.0,23.0,night
HYDRES19DEL03 ,30.0,4.2,17.458998,78.500366,17.548998,78.590366,fog,low,2,buffet,scooter,0.0,no,metropolitian,36.0,HYD,13.83,14,3,Monday,0,10.0,22.0,night
GOARES04DEL02 ,39.0,4.6,15.5696,73.742294,15.6996,73.872294,windy,low,3,buffet,motorcycle,1.0,no,metropolitian,26.0,GOA,20.07,14,2,Monday,0,15.0,22.0,night
LUDHRES20DEL03 ,28.0,4.8,30.885915,75.788259,31.025915,75.928259,sandstorms,jam,2,buffet,motorcycle,1.0,no,metropolitian,16.0,LUDH,20.51,16,2,Wednesday,0,15.0,19.0,evening
HYDRES12DEL01 ,36.0,4.8,17.429585,78.392621,17.499585,78.462621,sandstorms,jam,3,drinks,motorcycle,3.0,yes,metropolitian,49.0,HYD,10.76,3,2,Thursday,0,5.0,21.0,evening
KOCRES02DEL02 ,20.0,4.6,10.028047,76.310019,10.108047,76.390019,windy,medium,2,meal,scooter,0.0,no,metropolitian,16.0,KOC,12.48,14,2,Monday,0,10.0,18.0,evening
SURRES14DEL03 ,30.0,4.2,21.157729,72.768726,21.247729,72.858726,windy,jam,3,drinks,motorcycle,2.0,no,urban,52.0,SUR,13.68,18,3,Friday,0,5.0,20.0,evening
PUNERES03DEL02 ,27.0,4.9,18.554382,73.798206,18.684382,73.928206,sunny,low,3,drinks,motorcycle,1.0,no,urban,28.0,PUNE,19.92,14,3,Monday,0,15.0,23.0,night
SURRES14DEL02 ,30.0,4.7,21.157729,72.768726,21.237729,72.848726,sandstorms,jam,1,buffet,electric_scooter,1.0,no,urban,27.0,SUR,12.16,3,2,Thursday,0,10.0,19.0,evening
AURGRES11DEL02 ,37.0,3.5,,,,,windy,jam,1,snack,motorcycle,1.0,no,metropolitian,42.0,AURG,,18,2,Friday,0,15.0,19.0,evening
BANGRES010DEL02 ,31.0,4.9,12.933298,77.614293,12.953298,77.634293,stormy,high,2,snack,motorcycle,1.0,no,metropolitian,33.0,BANG,3.11,13,3,Sunday,1,15.0,11.0,morning
KOCRES14DEL03 ,24.0,4.6,10.027014,76.308053,10.087014,76.368053,stormy,low,1,drinks,motorcycle,1.0,no,metropolitian,18.0,KOC,9.36,13,2,Sunday,1,15.0,22.0,night
AGRRES05DEL02 ,34.0,4.9,27.201725,78.007553,27.221725,78.027553,fog,low,1,snack,scooter,0.0,no,metropolitian,16.0,AGR,2.98,2,11,Wednesday,0,5.0,10.0,morning
DEHRES15DEL01 ,26.0,4.9,,,,,sunny,low,1,snack,scooter,1.0,no,metropolitian,27.0,DEH,,14,2,Monday,0,10.0,22.0,night
KNPRES04DEL03 ,29.0,4.7,26.471529,80.313458,26.561529,80.403458,fog,jam,3,buffet,motorcycle,1.0,yes,urban,48.0,KNP,13.43,2,12,Friday,0,15.0,20.0,evening
COIMBRES07DEL01 ,34.0,4.8,10.96185,76.971082,11.00185,77.011082,fog,medium,1,drinks,motorcycle,1.0,no,metropolitian,16.0,COIMB,6.23,3,3,Thursday,0,15.0,16.0,afternoon
CHENRES15DEL03 ,21.0,4.6,13.026286,80.275235,13.116286,80.365235,stormy,low,1,drinks,scooter,1.0,no,urban,13.0,CHEN,13.97,4,2,Friday,0,5.0,22.0,night
GOARES02DEL02 ,29.0,4.9,15.585658,73.743606,15.605658,73.763606,sandstorms,high,1,drinks,scooter,1.0,no,metropolitian,20.0,GOA,3.09,17,2,Thursday,0,5.0,11.0,morning
INDORES07DEL02 ,21.0,4.5,22.722634,75.886959,22.772634,75.936959,windy,low,3,snack,motorcycle,1.0,no,metropolitian,23.0,INDO,7.56,21,3,Monday,0,15.0,22.0,night
JAPRES20DEL02 ,30.0,4.2,26.956431,75.776649,26.976431,75.796649,windy,low,3,snack,motorcycle,0.0,no,metropolitian,33.0,JAP,2.98,3,9,Saturday,1,10.0,9.0,morning
